# METADATA: {"sensorType": "EOG", "channels": [1], "samplingRate": 512, "startTime": 1772454100586, "endTime": 1772454101639, "duration": 1}
timestamp,ch1
1772454130057,5.2343549728393555
1772454130059,4.170663356781006
1772454130061,3.0417301654815674
1772454130063,1.8642714023590088
1772454130065,0.655755341053009
1772454130067,-0.5658580660820007
1772454130069,-1.782386302947998
1772454130071,-2.9756972789764404
1772454130073,-4.127981662750244
1772454130075,-5.222019672393799
1772454130077,-6.2414422035217285
1772454130079,-7.170974254608154
1772454130081,-7.996667861938477
1772454130083,-8.706110954284668
1772454130085,-9.288614273071289
1772454130087,-9.735376358032227
1772454130089,-10.039612770080566
1772454130091,-10.196661949157715
1772454130093,-10.204056739807129
1772454130095,-10.061561584472656
1772454130097,-9.771181106567383
1772454130099,-9.337124824523926
1772454130101,-8.765754699707031
1772454130103,-8.065483093261719
1772454130105,-7.246654987335205
1772454130107,-6.321388244628906
1772454130109,-5.303398132324219
1772454130111,-4.207790374755859
1772454130113,-3.0508360862731934
1772454130115,-1.849731206893921
1772454130117,-0.6223365664482117
1772454130119,0.6130862832069397
1772454130121,1.8381494283676147
1772454130123,3.0346128940582275
1772454130125,4.184657573699951
1772454130127,5.271152019500732
1772454130129,6.277907848358154
1772454130131,-9.337124824523926
1772454130133,-8.765754699707031
1772454130135,-8.065483093261719
1772454130137,-7.246654987335205
1772454130139,-6.321388244628906
1772454130141,-5.303398132324219
1772454130143,-4.207790374755859
1772454130145,-3.0508360862731934
1772454130147,-1.849731206893921
1772454130149,-0.6223365664482117
1772454130151,0.6130862832069397
1772454130153,1.8381494283676147
1772454130155,3.0346128940582275
1772454130157,4.184657573699951
1772454130159,5.271152019500732
1772454130161,6.277907848358154
1772454130163,-9.337124824523926
1772454130165,-8.765754699707031
1772454130167,-8.065483093261719
1772454130169,-7.246654987335205
1772454130171,-6.321388244628906
1772454130173,-5.303398132324219
1772454130175,-4.207790374755859
1772454130177,-3.0508360862731934
1772454130179,-1.849731206893921
1772454130181,-0.6223365664482117
1772454130183,0.6130862832069397
1772454130185,1.8381494283676147
1772454130187,3.0346128940582275
1772454130189,4.184657573699951
1772454130191,5.271152019500732
1772454130193,6.277907848358154
1772454130195,7.189924716949463
1772454130197,7.993611812591553
1772454130199,8.676993370056152
1772454130201,9.229889869689941
1772454130203,9.644067764282227
1772454130205,9.913365364074707
1772454130207,10.03378677368164
1772454130209,10.003561019897461
1772454130211,9.823172569274902
1772454130213,9.495349884033203
1772454130215,9.025031089782715
1772454130217,8.419289588928223
1772454130219,7.687227725982666
1772454130221,6.83984375
1772454130223,5.889864921569824
1772454130225,4.851561069488525
1772454130227,3.7405285835266113
1772454130229,2.573458671569824
1772454130231,1.3678869009017944
1772454130233,7.189924716949463
1772454130235,7.993611812591553
1772454130237,8.676993370056152
1772454130239,9.229889869689941
1772454130241,9.644067764282227
1772454130243,9.913365364074707
1772454130245,10.03378677368164
1772454130247,10.003561019897461
1772454130249,9.823172569274902
1772454130251,9.495349884033203
1772454130253,9.025031089782715
1772454130255,8.419289588928223
1772454130257,7.687227725982666
1772454130259,6.83984375
1772454130261,5.889864921569824
1772454130263,4.851561069488525
1772454130265,3.7405285835266113
1772454130267,2.573458671569824
1772454130269,1.3678869009017944
1772454130271,7.189924716949463
1772454130273,7.993611812591553
1772454130275,8.676993370056152
1772454130277,9.229889869689941
1772454130279,9.644067764282227
1772454130281,9.913365364074707
1772454130283,10.03378677368164
1772454130285,10.003561019897461
1772454130287,9.823172569274902
1772454130289,9.495349884033203
1772454130291,9.025031089782715
1772454130293,8.419289588928223
1772454130295,7.687227725982666
1772454130297,6.83984375
1772454130299,5.889864921569824
1772454130301,4.851561069488525
1772454130303,3.7405285835266113
1772454130305,2.573458671569824
1772454130307,1.3678869009017944
1772454130309,0.14192982017993927
1772454130311,-1.0859854221343994
1772454130313,-2.297398090362549
1772454130315,-3.474091053009033
1772454130317,-4.598364353179932
1772454130319,-5.653299331665039
1772454130321,-6.623015880584717
1772454130323,-7.492907524108887
1772454130325,-8.24986457824707
1772454130327,-8.882466316223145
1772454130329,-9.381158828735352
1772454130331,-9.73839282989502
1772454130333,-9.948742866516113
1772454130335,-10.008983612060547
1772454130337,-9.918143272399902
1772454130339,-9.67751407623291
1772454130341,-9.29063892364502
1772454130343,-8.763253211975098
1772454130345,-8.103202819824219
1772454130347,-7.320323467254639
1772454130349,-6.426296710968018
1772454130351,0.14192982017993927
1772454130353,-1.0859854221343994
1772454130355,-2.297398090362549
1772454130357,-3.474091053009033
1772454130359,-4.598364353179932
1772454130361,-5.653299331665039
1772454130363,-6.623015880584717
1772454130365,-7.492907524108887
1772454130367,-8.24986457824707
1772454130369,-8.882466316223145
1772454130371,-9.381158828735352
1772454130373,-9.73839282989502
1772454130375,-9.948742866516113
1772454130377,-10.008983612060547
1772454130379,-9.918143272399902
1772454130381,-9.67751407623291
1772454130383,-9.29063892364502
1772454130385,-8.763253211975098
1772454130387,-8.103202819824219
1772454130389,-7.320323467254639
1772454130391,-6.426296710968018
1772454130393,-5.434473514556885
1772454130395,-4.35967493057251
1772454130397,-3.2179689407348633
1772454130399,-2.0264320373535156
1772454130401,-0.8028914332389832
1772454130403,0.43434110283851624
1772454130405,1.6667431592941284
1772454130407,2.8758597373962402
1772454130409,4.043578624725342
1772454130411,5.152402877807617
1772454130413,6.1857123374938965
1772454130415,7.128011703491211
1772454130417,7.9651641845703125
1772454130419,8.684601783752441
1772454130421,9.275514602661133
1772454130423,-5.434473514556885
1772454130425,-4.35967493057251
1772454130427,-3.2179689407348633
1772454130429,-2.0264320373535156
1772454130431,-0.8028914332389832
1772454130433,0.43434110283851624
1772454130435,1.6667431592941284
1772454130437,2.8758597373962402
1772454130439,4.043578624725342
1772454130441,5.152402877807617
1772454130443,6.1857123374938965
1772454130445,7.128011703491211
1772454130447,7.9651641845703125
1772454130449,8.684601783752441
1772454130451,9.275514602661133
1772454130453,9.729012489318848
1772454130455,10.038256645202637
1772454130457,10.198566436767578
1772454130459,10.207483291625977
1772454130461,10.064814567565918
1772454130463,9.772631645202637
1772454130465,9.33524227142334
1772454130467,8.759123802185059
1772454130469,8.052828788757324
1772454130471,7.226855754852295
1772454130473,6.29349422454834
1772454130475,5.26663875579834
1772454130477,4.161583423614502
1772454130479,9.729012489318848
1772454130481,10.038256645202637
1772454130483,10.198566436767578
1772454130485,10.207483291625977
1772454130487,10.064814567565918
1772454130489,9.772631645202637
1772454130491,9.33524227142334
1772454130493,8.759123802185059
1772454130495,8.052828788757324
1772454130497,7.226855754852295
1772454130499,6.29349422454834
1772454130501,5.26663875579834
1772454130503,4.161583423614502
1772454130505,9.729012489318848
1772454130507,10.038256645202637
1772454130509,10.198566436767578
1772454130511,10.207483291625977
1772454130513,10.064814567565918
1772454130515,9.772631645202637
1772454130517,9.33524227142334
1772454130519,8.759123802185059
1772454130521,8.052828788757324
1772454130523,7.226855754852295
1772454130525,6.29349422454834
1772454130527,5.26663875579834
1772454130529,4.161583423614502
1772454130531,2.994791269302368
1772454130533,1.7836490869522095
1772454130535,0.5462068319320679
1772454130537,-0.6990928053855896
1772454130539,-1.9336907863616943
1772454130541,-3.139190435409546
1772454130543,-4.297633647918701
1772454130545,-5.391772270202637
1772454130547,-6.405327320098877
1772454130549,-7.323235511779785
1772454130551,-8.131875991821289
1772454130553,-8.8192777633667
1772454130555,-9.375300407409668
1772454130557,-9.791788101196289
1772454130559,-10.062692642211914
1772454130561,-10.184163093566895
1772454130563,-10.154603958129883
1772454130565,-9.974699020385742
1772454130567,-9.647396087646484
1772454130569,-9.177860260009766
1772454130571,-8.573396682739258
1772454130573,2.994791269302368
1772454130575,1.7836490869522095
1772454130577,0.5462068319320679
1772454130579,-0.6990928053855896
1772454130581,-1.9336907863616943
1772454130583,-3.139190435409546
1772454130585,-4.297633647918701
1772454130587,-5.391772270202637
1772454130589,-6.405327320098877
1772454130591,-7.323235511779785
1772454130593,-8.131875991821289
1772454130595,-8.8192777633667
1772454130597,-9.375300407409668
1772454130599,-9.791788101196289
1772454130601,-10.062692642211914
1772454130603,-10.184163093566895
1772454130605,-10.154603958129883
1772454130607,-9.974699020385742
1772454130609,-9.647396087646484
1772454130611,-9.177860260009766
1772454130613,-8.573396682739258
1772454130615,2.994791269302368
1772454130617,1.7836490869522095
1772454130619,0.5462068319320679
1772454130621,-0.6990928053855896
1772454130623,-1.9336907863616943
1772454130625,-3.139190435409546
1772454130627,-4.297633647918701
1772454130629,-5.391772270202637
1772454130631,-6.405327320098877
1772454130633,-7.323235511779785
1772454130635,-8.131875991821289
1772454130637,-8.8192777633667
1772454130639,-9.375300407409668
1772454130641,-9.791788101196289
1772454130643,-10.062692642211914
1772454130645,-10.184163093566895
1772454130647,-10.154603958129883
1772454130649,-9.974699020385742
1772454130651,-9.647396087646484
1772454130653,-9.177860260009766
1772454130655,-8.573396682739258
1772454130657,-7.843328952789307
1772454130659,-6.998859882354736
1772454130661,-6.052896022796631
1772454130663,-5.019847393035889
1772454130665,-3.9154064655303955
1772454130667,-2.7563059329986572
1772454130669,-1.5600626468658447
1772454130671,-0.3447083532810211
1772454130673,0.8714843988418579
1772454130675,2.070281505584717
1772454130677,3.233764171600342
1772454130679,4.344600200653076
1772454130681,5.386305332183838
1772454130683,6.3434929847717285
1772454130685,7.202102184295654
1772454130687,7.94960880279541
1772454130689,8.575212478637695
1772454130691,9.069993019104004
1772454130693,9.427040100097656
1772454130695,9.641556739807129
1772454130697,9.710919380187988
1772454130699,9.634716033935547
1772454130701,9.41474437713623
1772454130703,9.054978370666504
1772454130705,8.56149959564209
1772454130707,7.94240140914917
1772454130709,7.207658767700195
1772454130711,6.368971824645996
1772454130713,5.439582347869873
1772454130715,4.434069633483887
1772454130717,3.36812424659729
1772454130719,2.2583060264587402
1772454130721,1.1217907667160034
1772454130723,9.634716033935547
1772454130725,9.41474437713623
1772454130727,9.054978370666504
1772454130729,8.56149959564209
1772454130731,7.94240140914917
1772454130733,7.207658767700195
1772454130735,6.368971824645996
1772454130737,5.439582347869873
1772454130739,4.434069633483887
1772454130741,3.36812424659729
1772454130743,2.2583060264587402
1772454130745,1.1217907667160034
1772454130747,9.634716033935547
1772454130749,9.41474437713623
1772454130751,9.054978370666504
1772454130753,8.56149959564209
1772454130755,7.94240140914917
1772454130757,7.207658767700195
1772454130759,6.368971824645996
1772454130761,5.439582347869873
1772454130763,4.434069633483887
1772454130765,3.36812424659729
1772454130767,2.2583060264587402
1772454130769,1.1217907667160034
1772454130771,-0.023894187062978745
1772454130773,-1.1611374616622925
1772454130775,-2.272512674331665
1772454130777,-3.3410449028015137
1772454130779,-4.350467205047607
1772454130781,-5.285470962524414
1772454130783,-6.131935119628906
1772454130785,-6.877141952514648
1772454130787,-7.509968280792236
1772454130789,-8.021053314208984
1772454130791,-8.402939796447754
1772454130793,-8.650182723999023
1772454130795,-8.759431838989258
1772454130797,-8.72947883605957
1772454130799,-8.561271667480469
1772454130801,-8.257898330688477
1772454130803,-7.824532508850098
1772454130805,-7.268355369567871
1772454130807,-6.598439693450928
1772454130809,-5.8256072998046875
1772454130811,-4.962263107299805
1772454130813,-0.023894187062978745
1772454130815,-1.1611374616622925
1772454130817,-2.272512674331665
1772454130819,-3.3410449028015137
1772454130821,-4.350467205047607
1772454130823,-5.285470962524414
1772454130825,-6.131935119628906
1772454130827,-6.877141952514648
1772454130829,-7.509968280792236
1772454130831,-8.021053314208984
1772454130833,-8.402939796447754
1772454130835,-8.650182723999023
1772454130837,-8.759431838989258
1772454130839,-8.72947883605957
1772454130841,-8.561271667480469
1772454130843,-8.257898330688477
1772454130845,-7.824532508850098
1772454130847,-7.268355369567871
1772454130849,-6.598439693450928
1772454130851,-5.8256072998046875
1772454130853,-4.962263107299805
1772454130855,-0.023894187062978745
1772454130857,-1.1611374616622925
1772454130859,-2.272512674331665
1772454130861,-3.3410449028015137
1772454130863,-4.350467205047607
1772454130865,-5.285470962524414
1772454130867,-6.131935119628906
1772454130869,-6.877141952514648
1772454130871,-7.509968280792236
1772454130873,-8.021053314208984
1772454130875,-8.402939796447754
1772454130877,-8.650182723999023
1772454130879,-8.759431838989258
1772454130881,-8.72947883605957
1772454130883,-8.561271667480469
1772454130885,-8.257898330688477
1772454130887,-7.824532508850098
1772454130889,-7.268355369567871
1772454130891,-6.598439693450928
1772454130893,-5.8256072998046875
1772454130895,-4.962263107299805
1772454130897,-0.023894187062978745
1772454130899,-1.1611374616622925
1772454130901,-2.272512674331665
1772454130903,-3.3410449028015137
1772454130905,-4.350467205047607
1772454130907,-5.285470962524414
1772454130909,-6.131935119628906
1772454130911,-6.877141952514648
1772454130913,-7.509968280792236
1772454130915,-8.021053314208984
1772454130917,-8.402939796447754
1772454130919,-8.650182723999023
1772454130921,-8.759431838989258
1772454130923,-8.72947883605957
1772454130925,-8.561271667480469
1772454130927,-8.257898330688477
1772454130929,-7.824532508850098
1772454130931,-7.268355369567871
1772454130933,-6.598439693450928
1772454130935,-5.8256072998046875
1772454130937,-4.962263107299805
1772454130939,-4.022198677062988
1772454130941,-3.020381212234497
1772454130943,-1.9727208614349365
1772454130945,-0.895824670791626
1772454130947,0.1932586431503296
1772454130949,1.2773020267486572
1772454130951,2.339165210723877
1772454130953,3.36205792427063
1772454130955,4.329798221588135
1772454130957,5.227059841156006
1772454130959,6.039610385894775
1772454130961,6.754525661468506
1772454130963,7.360391139984131
1772454130965,7.847475051879883
1772454130967,8.207880020141602
1772454130969,8.435661315917969
1772454130971,8.526923179626465
1772454130973,8.479875564575195
1772454130975,8.2948637008667
1772454130977,7.974365711212158
1772454130979,-4.022198677062988
1772454130981,-3.020381212234497
1772454130983,-1.9727208614349365
1772454130985,-0.895824670791626
1772454130987,0.1932586431503296
1772454130989,1.2773020267486572
1772454130991,2.339165210723877
1772454130993,3.36205792427063
1772454130995,4.329798221588135
1772454130997,5.227059841156006
1772454130999,6.039610385894775
1772454131001,6.754525661468506
1772454131003,7.360391139984131
1772454131005,7.847475051879883
1772454131007,8.207880020141602
1772454131009,8.435661315917969
1772454131011,8.526923179626465
1772454131013,8.479875564575195
1772454131015,8.2948637008667
1772454131017,7.974365711212158
1772454131019,7.522953510284424
1772454131021,6.947228908538818
1772454131023,6.255721092224121
1772454131025,5.458761692047119
1772454131027,4.568325996398926
1772454131029,3.5978574752807617
1772454131031,2.5620603561401367
1772454131033,1.476681113243103
1772454131035,0.35826972126960754
1772454131037,-0.776070773601532
1772454131039,-1.9089425802230835
1772454131041,-3.0229170322418213
1772454131043,-4.100798606872559
1772454131045,-5.125885963439941
1772454131047,-6.0822272300720215
1772454131049,7.522953510284424
1772454131051,6.947228908538818
1772454131053,6.255721092224121
1772454131055,5.458761692047119
1772454131057,4.568325996398926
1772454131059,3.5978574752807617
1772454131061,2.5620603561401367
1772454131063,1.476681113243103
1772454131065,0.35826972126960754
1772454131067,-0.776070773601532
1772454131069,-1.9089425802230835
1772454131071,-3.0229170322418213
1772454131073,-4.100798606872559
1772454131075,-5.125885963439941
1772454131077,-6.0822272300720215
1772454131079,7.522953510284424
1772454131081,6.947228908538818
1772454131083,6.255721092224121
1772454131085,5.458761692047119
1772454131087,4.568325996398926
1772454131089,3.5978574752807617
1772454131091,2.5620603561401367
1772454131093,1.476681113243103
1772454131095,0.35826972126960754
1772454131097,-0.776070773601532
1772454131099,-1.9089425802230835
1772454131101,-3.0229170322418213
1772454131103,-4.100798606872559
1772454131105,-5.125885963439941
1772454131107,-6.0822272300720215
1772454131109,7.522953510284424
1772454131111,6.947228908538818
1772454131113,6.255721092224121
1772454131115,5.458761692047119
1772454131117,4.568325996398926
1772454131119,3.5978574752807617
1772454131121,2.5620603561401367
1772454131123,1.476681113243103
1772454131125,0.35826972126960754
1772454131127,-0.776070773601532
1772454131129,-1.9089425802230835
1772454131131,-3.0229170322418213
1772454131133,-4.100798606872559
1772454131135,-5.125885963439941
1772454131137,-6.0822272300720215
1772454131139,7.522953510284424
1772454131141,6.947228908538818
1772454131143,6.255721092224121
1772454131145,5.458761692047119
1772454131147,4.568325996398926
1772454131149,3.5978574752807617
1772454131151,2.5620603561401367
1772454131153,1.476681113243103
1772454131155,0.35826972126960754
1772454131157,-0.776070773601532
1772454131159,-1.9089425802230835
1772454131161,-3.0229170322418213
1772454131163,-4.100798606872559
1772454131165,-5.125885963439941
1772454131167,-6.0822272300720215
1772454131169,7.522953510284424
1772454131171,6.947228908538818
1772454131173,6.255721092224121
1772454131175,5.458761692047119
1772454131177,4.568325996398926
1772454131179,3.5978574752807617
1772454131181,2.5620603561401367
1772454131183,1.476681113243103
1772454131185,0.35826972126960754
1772454131187,-0.776070773601532
1772454131189,-1.9089425802230835
1772454131191,-3.0229170322418213
1772454131193,-4.100798606872559
1772454131195,-5.125885963439941
1772454131197,-6.0822272300720215
1772454131199,-6.954861164093018
1772454131201,-7.730047225952148
1772454131203,-8.395475387573242
1772454131205,-8.94045639038086
1772454131207,-9.356084823608398
1772454131209,-9.63537883758545
1772454131211,-9.77338981628418
1772454131213,-9.767279624938965
1772454131215,-9.616369247436523
1772454131217,-9.322154998779297
1772454131219,-8.888284683227539
1772454131221,-8.320515632629395
1772454131223,-7.626622676849365
1772454131225,-6.816294193267822
1772454131227,-5.900983810424805
1772454131229,-4.893745422363281
1772454131231,-3.809040069580078
1772454131233,-2.6625208854675293
1772454131235,-1.4708023071289062
1772454131237,-0.2512128949165344
1772454131239,0.9784619212150574
