# METADATA: {"sensorType": "EOG", "channels": [1], "samplingRate": 512, "startTime": 1772452671415, "endTime": 1772452672271, "duration": 0}
timestamp,ch1
1772452683723,-9.250229835510254
1772452683725,-9.25049877166748
1772452683727,-9.107657432556152
1772452683729,-8.824532508850098
1772452683731,-8.406085014343262
1772452683733,-7.8593244552612305
1772452683735,-7.193206310272217
1772452683737,-6.418488025665283
1772452683739,-5.547563076019287
1772452683741,-4.594269752502441
1772452683743,-3.5736794471740723
1772452683745,-2.5018651485443115
1772452683747,-1.395654320716858
1772452683749,-0.2723730802536011
1772452683751,0.8504190444946289
1772452683753,-9.250229835510254
1772452683755,-9.25049877166748
1772452683757,-9.107657432556152
1772452683759,-8.824532508850098
1772452683761,-8.406085014343262
1772452683763,-7.8593244552612305
1772452683765,-7.193206310272217
1772452683767,-6.418488025665283
1772452683769,-5.547563076019287
1772452683771,-4.594269752502441
1772452683773,-3.5736794471740723
1772452683775,-2.5018651485443115
1772452683777,-1.395654320716858
1772452683779,-0.2723730802536011
1772452683781,0.8504190444946289
1772452683783,-9.250229835510254
1772452683785,-9.25049877166748
1772452683787,-9.107657432556152
1772452683789,-8.824532508850098
1772452683791,-8.406085014343262
1772452683793,-7.8593244552612305
1772452683795,-7.193206310272217
1772452683797,-6.418488025665283
1772452683799,-5.547563076019287
1772452683801,-4.594269752502441
1772452683803,-3.5736794471740723
1772452683805,-2.5018651485443115
1772452683807,-1.395654320716858
1772452683809,-0.2723730802536011
1772452683811,0.8504190444946289
1772452683813,-9.250229835510254
1772452683815,-9.25049877166748
1772452683817,-9.107657432556152
1772452683819,-8.824532508850098
1772452683821,-8.406085014343262
1772452683823,-7.8593244552612305
1772452683825,-7.193206310272217
1772452683827,-6.418488025665283
1772452683829,-5.547563076019287
1772452683831,-4.594269752502441
1772452683833,-3.5736794471740723
1772452683835,-2.5018651485443115
1772452683837,-1.395654320716858
1772452683839,-0.2723730802536011
1772452683841,0.8504190444946289
1772452683843,1.955196738243103
1772452683845,3.024735689163208
1772452683847,4.0423760414123535
1772452683849,4.992274284362793
1772452683851,5.859647750854492
1772452683853,6.630996227264404
1772452683855,7.294311046600342
1772452683857,7.839256763458252
1772452683859,8.257328987121582
1772452683861,8.541986465454102
1772452683863,8.688745498657227
1772452683865,8.695257186889648
1772452683867,8.561334609985352
1772452683869,8.288962364196777
1772452683871,7.882260799407959
1772452683873,7.347428321838379
1772452683875,6.692642688751221
1772452683877,5.927937984466553
1772452683879,5.06505012512207
1772452683881,4.1172380447387695
1772452683883,3.099080801010132
